episode,total_reward,avg_reward_per_decision,epsilon
456,-442915.0,-1977.2991,0.2541
457,-391932.0,-1682.1116,0.2533
458,-408599.0,-1799.9956,0.2526
459,-483021.0,-2127.8458,0.2518
460,-414207.0,-1900.0321,0.2511
461,-532045.0,-2418.3864,0.2503
462,-464858.0,-2122.6393,0.2496
463,-407034.0,-1875.7327,0.2488
464,-409524.0,-1869.9726,0.2481
465,-437738.0,-1928.3612,0.2473
466,-523048.0,-2304.1762,0.2466
467,-427260.0,-1942.0909,0.2458
468,-517385.0,-2330.5631,0.2451
469,-532692.0,-2296.0862,0.2444
470,-440464.0,-2048.6698,0.2436
471,-519196.0,-2307.5378,0.2429
472,-589042.0,-2561.0522,0.2422
473,-499494.0,-2143.7511,0.2414
474,-521403.0,-2266.9696,0.2407
475,-449753.0,-2016.8296,0.24
476,-512733.0,-2248.8289,0.2393
477,-418652.0,-1804.5345,0.2386
478,-478948.0,-2147.7489,0.2378
479,-447389.0,-2080.8791,0.2371
480,-445941.0,-1897.6213,0.2364
481,-394377.0,-1886.9713,0.2357
482,-479880.0,-2132.8,0.235
483,-422814.0,-1913.1855,0.2343
484,-739285.0,-3315.1794,0.2336
485,-395238.0,-1748.8407,0.2329
486,-465248.0,-2049.5507,0.2322
487,-438826.0,-1924.6754,0.2315
488,-419369.0,-1855.615,0.2308
489,-526567.0,-2415.445,0.2301
490,-432586.0,-1889.0218,0.2294
491,-528497.0,-2338.4823,0.2287
492,-414135.0,-1808.4498,0.228
493,-425067.0,-1949.8486,0.2274
494,-397936.0,-1753.022,0.2267
495,-457519.0,-2070.2217,0.226
496,-518445.0,-2273.8816,0.2253
497,-454566.0,-2020.2933,0.2246
498,-505435.0,-2236.4381,0.224
499,-380351.0,-1668.2061,0.2233
500,-349960.0,-1534.9123,0.2226
