episode,total_reward,avg_reward_per_decision,epsilon
403,-522672.0,-5620.129,0.298
404,-312711.0,-3362.4839,0.2971
405,-324371.0,-3211.5941,0.2962
406,-858863.0,-8763.9082,0.2953
407,-547110.0,-5311.7476,0.2944
408,-614549.0,-6145.49,0.2935
409,-446435.0,-4602.4227,0.2926
410,-452879.0,-4621.2143,0.2918
411,-409266.0,-4263.1875,0.2909
412,-387997.0,-3730.7404,0.29
413,-910832.0,-9587.7053,0.2891
414,-550051.0,-5500.51,0.2883
415,-499369.0,-5044.1313,0.2874
416,-461509.0,-4661.7071,0.2865
417,-436049.0,-4495.3505,0.2857
418,-680247.0,-7236.6702,0.2848
419,-418493.0,-4102.8725,0.284
420,-309730.0,-3036.5686,0.2831
421,-325780.0,-3580.0,0.2823
422,-2235490.0,-23046.2887,0.2814
423,-344535.0,-3665.266,0.2806
424,-534750.0,-5876.3736,0.2797
425,-515279.0,-5662.4066,0.2789
426,-337940.0,-3413.5354,0.2781
427,-277668.0,-2776.68,0.2772
428,-471066.0,-4958.5895,0.2764
429,-783526.0,-8161.7292,0.2756
430,-313262.0,-3041.3786,0.2747
431,-424593.0,-4516.9468,0.2739
432,-354032.0,-3437.2039,0.2731
433,-420298.0,-4332.9691,0.2723
434,-312980.0,-3129.8,0.2715
435,-383016.0,-3755.0588,0.2706
436,-482924.0,-4829.24,0.2698
437,-354890.0,-3584.7475,0.269
438,-455370.0,-4743.4375,0.2682
439,-670949.0,-6917.0,0.2674
440,-996013.0,-10060.7374,0.2666
441,-953648.0,-10596.0889,0.2658
442,-410059.0,-4227.4124,0.265
443,-356648.0,-3639.2653,0.2642
444,-352582.0,-3750.8723,0.2634
445,-726490.0,-7413.1633,0.2626
446,-376768.0,-3657.9417,0.2618
447,-2567592.0,-26199.9184,0.2611
448,-438516.0,-4385.16,0.2603
449,-401296.0,-4137.0722,0.2595
450,-347259.0,-3507.6667,0.2587
451,-323089.0,-3296.8265,0.2579
452,-782325.0,-8412.0968,0.2572
453,-637102.0,-6706.3368,0.2564
454,-651442.0,-6514.42,0.2556
455,-396619.0,-4088.8557,0.2549
456,-393649.0,-3976.2525,0.2541
457,-991800.0,-10120.4082,0.2533
458,-343260.0,-3651.7021,0.2526
459,-1298626.0,-13669.7474,0.2518
460,-584342.0,-5902.4444,0.2511
461,-1455870.0,-14705.7576,0.2503
462,-334008.0,-3340.08,0.2496
463,-568194.0,-6109.6129,0.2488
464,-603056.0,-6153.6327,0.2481
465,-579813.0,-5798.13,0.2473
466,-506610.0,-5332.7368,0.2466
467,-449023.0,-4490.23,0.2458
468,-404941.0,-3931.466,0.2451
469,-421889.0,-4636.1429,0.2444
470,-1049919.0,-10823.9072,0.2436
471,-1242917.0,-12554.7172,0.2429
472,-488583.0,-4935.1818,0.2422
473,-513630.0,-5188.1818,0.2414
474,-315508.0,-3219.4694,0.2407
475,-1108830.0,-10661.8269,0.24
476,-371488.0,-3642.0392,0.2393
477,-316798.0,-3136.6139,0.2386
478,-479114.0,-4939.3196,0.2378
479,-353016.0,-3460.9412,0.2371
480,-543066.0,-5598.6186,0.2364
481,-284703.0,-2905.1327,0.2357
482,-716944.0,-7241.8586,0.235
483,-1651781.0,-16193.9314,0.2343
484,-376788.0,-3730.5743,0.2336
485,-328505.0,-3220.6373,0.2329
486,-510272.0,-5315.3333,0.2322
487,-457632.0,-4486.5882,0.2315
488,-1073739.0,-11184.7812,0.2308
489,-406243.0,-4145.3367,0.2301
490,-434378.0,-4572.4,0.2294
491,-397683.0,-3976.83,0.2287
492,-839945.0,-7924.0094,0.228
493,-708923.0,-6950.2255,0.2274
494,-506615.0,-5332.7895,0.2267
495,-325238.0,-3318.7551,0.226
496,-673385.0,-7319.4022,0.2253
497,-439207.0,-4305.951,0.2246
498,-795511.0,-7955.11,0.224
499,-693545.0,-7005.5051,0.2233
500,-893082.0,-9113.0816,0.2226
501,-552272.0,-5361.8641,0.222
502,-1130230.0,-10973.1068,0.2213
503,-905478.0,-8791.0485,0.2206
504,-894577.0,-9619.1075,0.22
505,-460487.0,-4796.7396,0.2193
506,-298638.0,-2927.8235,0.2187
507,-470722.0,-4707.22,0.218
508,-392772.0,-4091.375,0.2173
509,-353584.0,-3500.8317,0.2167
510,-422606.0,-4063.5192,0.216
511,-347007.0,-3505.1212,0.2154
512,-620803.0,-5801.8972,0.2147
513,-444567.0,-4233.9714,0.2141
514,-367704.0,-3569.9417,0.2135
515,-664513.0,-6712.2525,0.2128
516,-660168.0,-6409.3981,0.2122
517,-441639.0,-4287.7573,0.2115
518,-552891.0,-5528.91,0.2109
519,-699301.0,-6855.8922,0.2103
520,-452771.0,-4438.9314,0.2096
521,-1118341.0,-10964.1275,0.209
522,-601631.0,-5784.9135,0.2084
523,-364026.0,-3640.26,0.2078
524,-403703.0,-3997.0594,0.2071
525,-478140.0,-4687.6471,0.2065
526,-723303.0,-7161.4158,0.2059
527,-996443.0,-10272.6082,0.2053
528,-456819.0,-4350.6571,0.2047
529,-692923.0,-6599.2667,0.2041
530,-550686.0,-5295.0577,0.2034
531,-1050948.0,-10615.6364,0.2028
532,-344607.0,-3281.9714,0.2022
533,-738784.0,-7462.4646,0.2016
534,-272159.0,-2721.59,0.201
535,-281506.0,-2706.7885,0.2004
536,-343493.0,-3469.6263,0.1998
537,-480814.0,-4906.2653,0.1992
538,-330399.0,-3271.2772,0.1986
539,-409780.0,-3865.8491,0.198
540,-666647.0,-6410.0673,0.1974
541,-365170.0,-3764.6392,0.1968
542,-370493.0,-3704.93,0.1962
543,-647320.0,-6960.4301,0.1956
544,-423101.0,-4107.7767,0.1951
545,-269659.0,-2618.0485,0.1945
546,-642319.0,-6488.0707,0.1939
547,-337179.0,-3371.79,0.1933
548,-816376.0,-8082.9307,0.1927
549,-400215.0,-4083.8265,0.1922
550,-328802.0,-3255.4653,0.1916
