episode,total_reward,avg_reward_per_decision,epsilon
257,-332291.0,-3733.6067,0.462
258,-282673.0,-3365.1548,0.4606
259,-300804.0,-3200.0426,0.4592
260,-265670.0,-2919.4505,0.4579
261,-281697.0,-2965.2316,0.4565
262,-308454.0,-3281.4255,0.4551
263,-330380.0,-3514.6809,0.4538
264,-308735.0,-3249.8421,0.4524
265,-285552.0,-3282.2069,0.451
266,-277465.0,-3082.9444,0.4497
267,-280224.0,-3079.3846,0.4483
268,-316994.0,-3483.4505,0.447
269,-332811.0,-3869.8953,0.4457
270,-281095.0,-2755.8333,0.4443
271,-307860.0,-3346.3043,0.443
272,-283479.0,-2983.9895,0.4417
273,-331595.0,-3811.4368,0.4403
274,-283049.0,-3180.3258,0.439
275,-318700.0,-3621.5909,0.4377
276,-266619.0,-2866.871,0.4364
277,-318170.0,-3787.7381,0.4351
278,-292396.0,-3399.9535,0.4338
279,-299890.0,-3487.093,0.4325
280,-280391.0,-3047.7283,0.4312
281,-326625.0,-3367.268,0.4299
282,-304267.0,-3380.7444,0.4286
283,-235693.0,-2740.6163,0.4273
284,-281567.0,-3027.6022,0.426
285,-265311.0,-2947.9,0.4247
286,-294631.0,-3134.3723,0.4235
287,-290249.0,-3414.6941,0.4222
288,-284952.0,-3275.3103,0.4209
289,-257153.0,-2795.1413,0.4197
290,-308382.0,-3585.8372,0.4184
291,-324576.0,-4057.2,0.4171
292,-238996.0,-2569.8495,0.4159
293,-289258.0,-3178.6593,0.4146
294,-291387.0,-3237.6333,0.4134
295,-310804.0,-3341.9785,0.4122
296,-305298.0,-3469.2955,0.4109
297,-289097.0,-3043.1263,0.4097
298,-322642.0,-3625.191,0.4085
299,-266787.0,-2641.4554,0.4072
300,-280564.0,-2984.7234,0.406
301,-290864.0,-3196.3077,0.4048
302,-257988.0,-2835.033,0.4036
303,-292865.0,-3115.5851,0.4024
304,-271223.0,-2767.5816,0.4012
305,-293151.0,-3053.6562,0.4
306,-292910.0,-2929.1,0.3988
307,-281273.0,-3057.3152,0.3976
