episode,total_reward,avg_reward_per_decision,epsilon
212,-369725.0,-4154.2135,0.5289
213,-441912.0,-5260.8571,0.5273
214,-423136.0,-5223.9012,0.5257
215,-385051.0,-4583.9405,0.5242
216,-412658.0,-4585.0889,0.5226
217,-311855.0,-3543.8068,0.521
218,-341333.0,-3750.9121,0.5195
219,-273758.0,-3075.9326,0.5179
220,-351520.0,-3661.6667,0.5163
221,-314228.0,-3611.8161,0.5148
222,-293323.0,-3295.764,0.5132
223,-289535.0,-3574.5062,0.5117
224,-290227.0,-3374.7326,0.5102
225,-334632.0,-3677.2747,0.5086
226,-293221.0,-3086.5368,0.5071
227,-276949.0,-3297.0119,0.5056
228,-575471.0,-6323.8571,0.5041
229,-358657.0,-4427.8642,0.5026
230,-279642.0,-3142.0449,0.5011
231,-297282.0,-3266.8352,0.4996
232,-442642.0,-5087.8391,0.4981
233,-383290.0,-3911.1224,0.4966
234,-282473.0,-3005.0319,0.4951
235,-317251.0,-3776.7976,0.4936
236,-332155.0,-4100.679,0.4921
237,-284429.0,-3160.3222,0.4906
238,-419402.0,-4032.7115,0.4892
239,-305020.0,-3588.4706,0.4877
240,-258879.0,-2941.8068,0.4862
241,-301345.0,-3463.7356,0.4848
242,-371227.0,-3907.6526,0.4833
243,-390190.0,-4287.8022,0.4819
244,-265777.0,-2953.0778,0.4804
245,-508070.0,-5237.8351,0.479
246,-263492.0,-2688.6939,0.4775
247,-307281.0,-3531.9655,0.4761
248,-301515.0,-3207.6064,0.4747
249,-297145.0,-3338.7079,0.4733
250,-419026.0,-4761.6591,0.4718
251,-321432.0,-3737.5814,0.4704
252,-311334.0,-3421.2527,0.469
253,-377976.0,-4295.1818,0.4676
254,-316764.0,-3599.5909,0.4662
255,-341467.0,-3520.2784,0.4648
256,-276532.0,-2880.5417,0.4634
257,-304993.0,-3315.1413,0.462
258,-307738.0,-3620.4471,0.4606
259,-337945.0,-3884.4253,0.4592
260,-403472.0,-4483.0222,0.4579
261,-262512.0,-3125.1429,0.4565
262,-297411.0,-3163.9468,0.4551
263,-328947.0,-3696.0337,0.4538
264,-312705.0,-3474.5,0.4524
265,-257492.0,-2798.8261,0.451
266,-252981.0,-2842.4831,0.4497
267,-271704.0,-3196.5176,0.4483
268,-261940.0,-3081.6471,0.447
269,-436802.0,-4597.9158,0.4457
270,-377026.0,-4143.1429,0.4443
271,-250608.0,-2847.8182,0.443
272,-389329.0,-4055.5104,0.4417
273,-453742.0,-4827.0426,0.4403
274,-338671.0,-4181.1235,0.439
275,-297222.0,-3161.9362,0.4377
276,-243429.0,-2798.0345,0.4364
277,-349661.0,-4316.8025,0.4351
278,-287252.0,-3340.1395,0.4338
279,-375548.0,-4219.6404,0.4325
280,-301762.0,-3352.9111,0.4312
281,-323231.0,-3551.989,0.4299
282,-317853.0,-3876.2561,0.4286
283,-341811.0,-3598.0105,0.4273
284,-258782.0,-2782.6022,0.426
285,-237586.0,-2554.6882,0.4247
286,-326680.0,-3798.6047,0.4235
287,-362836.0,-4219.0233,0.4222
288,-257172.0,-2651.2577,0.4209
289,-365932.0,-3734.0,0.4197
290,-272199.0,-3165.1047,0.4184
291,-323283.0,-3332.8144,0.4171
292,-305632.0,-3553.8605,0.4159
293,-336544.0,-3580.2553,0.4146
294,-242039.0,-2469.7857,0.4134
295,-265662.0,-2856.5806,0.4122
296,-338509.0,-3639.8817,0.4109
297,-276754.0,-2740.1386,0.4097
298,-273011.0,-2904.3723,0.4085
299,-452639.0,-5029.3222,0.4072
300,-340511.0,-3546.9896,0.406
301,-457171.0,-4713.1031,0.4048
302,-279028.0,-3032.913,0.4036
303,-458399.0,-5392.9294,0.4024
304,-476884.0,-4916.3299,0.4012
305,-333156.0,-3470.375,0.4
306,-276453.0,-3141.5114,0.3988
307,-308539.0,-3466.7303,0.3976
308,-261397.0,-2613.97,0.3964
309,-241524.0,-2569.4043,0.3952
310,-257381.0,-2709.2737,0.394
311,-336771.0,-3508.0312,0.3928
312,-320794.0,-3449.3978,0.3916
313,-303754.0,-3099.5306,0.3905
314,-269511.0,-2929.4674,0.3893
315,-409028.0,-4260.7083,0.3881
316,-471894.0,-4967.3053,0.387
317,-452006.0,-4967.0989,0.3858
318,-424129.0,-4418.0104,0.3846
319,-419993.0,-4420.9789,0.3835
320,-308311.0,-3670.369,0.3823
321,-369432.0,-3808.5773,0.3812
322,-324658.0,-3490.9462,0.3801
323,-221318.0,-2258.3469,0.3789
324,-261766.0,-2845.2826,0.3778
325,-349093.0,-3422.4804,0.3766
326,-568823.0,-6538.1954,0.3755
327,-398368.0,-4149.6667,0.3744
328,-355419.0,-3863.25,0.3733
329,-321190.0,-3691.8391,0.3721
330,-310124.0,-3334.6667,0.371
331,-309090.0,-3153.9796,0.3699
332,-415544.0,-4328.5833,0.3688
333,-290410.0,-3156.6304,0.3677
334,-454865.0,-4998.5165,0.3666
335,-305689.0,-2856.9065,0.3655
336,-314248.0,-3142.48,0.3644
337,-285736.0,-2670.4299,0.3633
338,-272992.0,-2935.3978,0.3622
339,-278368.0,-2869.7732,0.3611
340,-279696.0,-3040.1739,0.36
341,-299303.0,-2905.8544,0.359
342,-250305.0,-2478.2673,0.3579
343,-289974.0,-2989.4227,0.3568
344,-278155.0,-2754.0099,0.3557
345,-287693.0,-2905.9899,0.3547
346,-262092.0,-2647.3939,0.3536
347,-252051.0,-2545.9697,0.3525
348,-362319.0,-3659.7879,0.3515
349,-334462.0,-3378.404,0.3504
350,-326488.0,-3510.6237,0.3494
351,-283103.0,-3077.2065,0.3483
352,-365989.0,-4021.8571,0.3473
353,-278612.0,-2902.2083,0.3463
354,-323360.0,-3760.0,0.3452
355,-273819.0,-2882.3053,0.3442
356,-377414.0,-3890.866,0.3431
357,-351952.0,-3825.5652,0.3421
358,-320567.0,-3205.67,0.3411
359,-338798.0,-3492.7629,0.3401
360,-459993.0,-4842.0316,0.339
361,-354992.0,-3549.92,0.338
362,-313117.0,-3162.798,0.337
363,-383059.0,-3869.2828,0.336
364,-318512.0,-3153.5842,0.335
365,-448862.0,-4444.1782,0.334
366,-277192.0,-2980.5591,0.333
367,-322155.0,-3321.1856,0.332
368,-325407.0,-3320.4796,0.331
369,-264901.0,-2622.7822,0.33
370,-277253.0,-2829.1122,0.329
371,-324149.0,-3376.5521,0.328
372,-359499.0,-3559.396,0.327
373,-431353.0,-4446.9381,0.3261
374,-314139.0,-3529.6517,0.3251
375,-349047.0,-3966.4432,0.3241
376,-392956.0,-4136.3789,0.3231
377,-288262.0,-3133.2826,0.3222
378,-321919.0,-3424.6702,0.3212
379,-345154.0,-3383.8627,0.3202
380,-270602.0,-2789.7113,0.3193
381,-246816.0,-2419.7647,0.3183
382,-357292.0,-3645.8367,0.3174
383,-372278.0,-3877.8958,0.3164
384,-273162.0,-2875.3895,0.3155
385,-243129.0,-2586.4787,0.3145
386,-415603.0,-4198.0101,0.3136
387,-293598.0,-2850.466,0.3126
388,-275773.0,-2703.6569,0.3117
389,-268518.0,-2712.303,0.3108
390,-261509.0,-2589.198,0.3098
391,-301986.0,-3145.6875,0.3089
392,-218010.0,-2294.8421,0.308
393,-308313.0,-3315.1935,0.307
394,-283505.0,-2984.2632,0.3061
395,-374286.0,-3669.4706,0.3052
396,-392596.0,-4176.5532,0.3043
397,-279382.0,-2910.2292,0.3034
398,-318401.0,-3152.4851,0.3025
399,-214713.0,-2213.5361,0.3016
400,-412012.0,-4039.3333,0.3007
401,-351336.0,-3548.8485,0.2997
402,-219186.0,-2214.0,0.2989
403,-259013.0,-2785.086,0.298
404,-245250.0,-2581.5789,0.2971
405,-272896.0,-2842.6667,0.2962
406,-355592.0,-4087.2644,0.2953
407,-418539.0,-4756.125,0.2944
408,-297791.0,-3101.9896,0.2935
409,-261892.0,-2756.7579,0.2926
410,-284120.0,-2899.1837,0.2918
411,-267185.0,-2619.4608,0.2909
412,-288106.0,-2770.25,0.29
413,-358410.0,-3733.4375,0.2891
414,-371714.0,-3680.3366,0.2883
415,-295399.0,-3176.3333,0.2874
416,-301588.0,-3174.6105,0.2865
417,-305968.0,-3154.3093,0.2857
418,-334588.0,-3217.1923,0.2848
419,-268616.0,-2633.4902,0.284
420,-278878.0,-2845.6939,0.2831
421,-236179.0,-2512.5426,0.2823
422,-251694.0,-2352.2804,0.2814
423,-255861.0,-2391.2243,0.2806
424,-310388.0,-3233.2083,0.2797
425,-307742.0,-3273.8511,0.2789
426,-255911.0,-2611.3367,0.2781
427,-253793.0,-2758.6196,0.2772
428,-385969.0,-3979.0619,0.2764
429,-257106.0,-2706.3789,0.2756
430,-221177.0,-2328.1789,0.2747
431,-301074.0,-2923.0485,0.2739
432,-233253.0,-2429.7188,0.2731
433,-255668.0,-2635.7526,0.2723
434,-428206.0,-4604.3656,0.2715
435,-351993.0,-3384.5481,0.2706
436,-242810.0,-2503.1959,0.2698
437,-296875.0,-3092.4479,0.269
438,-261401.0,-2443.0,0.2682
439,-260866.0,-2805.0108,0.2674
440,-266873.0,-2566.0865,0.2666
441,-318477.0,-3092.0097,0.2658
442,-341297.0,-3412.97,0.265
443,-318129.0,-3149.7921,0.2642
444,-368929.0,-3689.29,0.2634
445,-384859.0,-3530.8165,0.2626
446,-261874.0,-2645.1919,0.2618
447,-242274.0,-2550.2526,0.2611
448,-254891.0,-2574.6566,0.2603
449,-382151.0,-3939.701,0.2595
450,-266370.0,-2690.6061,0.2587
451,-318124.0,-3088.5825,0.2579
452,-389237.0,-3707.019,0.2572
453,-331173.0,-3721.0449,0.2564
454,-300140.0,-3031.7172,0.2556
455,-279089.0,-2877.2062,0.2549
456,-236149.0,-2249.0381,0.2541
457,-373660.0,-3525.0943,0.2533
458,-244561.0,-2521.2474,0.2526
459,-220407.0,-2003.7,0.2518
460,-260033.0,-2549.3431,0.2511
461,-266074.0,-2510.1321,0.2503
462,-292275.0,-2783.5714,0.2496
463,-265041.0,-2409.4636,0.2488
464,-291785.0,-2805.625,0.2481
465,-312222.0,-3286.5474,0.2473
466,-308032.0,-3080.32,0.2466
467,-302433.0,-3054.8788,0.2458
468,-252760.0,-2502.5743,0.2451
469,-237599.0,-2262.8476,0.2444
470,-284927.0,-2967.9896,0.2436
471,-350850.0,-3580.102,0.2429
472,-224826.0,-2248.26,0.2422
473,-240613.0,-2269.934,0.2414
474,-256054.0,-2753.2688,0.2407
475,-238504.0,-2338.2745,0.24
476,-281027.0,-2702.1827,0.2393
477,-244676.0,-2471.4747,0.2386
478,-260640.0,-2632.7273,0.2378
479,-368446.0,-3542.75,0.2371
480,-207482.0,-2054.2772,0.2364
481,-279245.0,-2792.45,0.2357
482,-365168.0,-3764.6186,0.235
483,-244173.0,-2260.8611,0.2343
484,-260888.0,-2484.6476,0.2336
485,-220598.0,-2141.7282,0.2329
486,-322820.0,-3074.4762,0.2322
487,-244026.0,-2515.732,0.2315
488,-230497.0,-2282.1485,0.2308
489,-276242.0,-2847.8557,0.2301
490,-264867.0,-2475.3925,0.2294
491,-267230.0,-2645.8416,0.2287
492,-243133.0,-2532.6354,0.228
493,-312091.0,-3090.0099,0.2274
494,-207696.0,-1997.0769,0.2267
495,-260332.0,-2629.6162,0.226
496,-317060.0,-2830.8929,0.2253
497,-275785.0,-2757.85,0.2246
498,-259942.0,-2679.8144,0.224
499,-238882.0,-2211.8704,0.2233
500,-221148.0,-2126.4231,0.2226
501,-248398.0,-2411.6311,0.222
502,-268361.0,-2462.0275,0.2213
503,-231423.0,-2162.8318,0.2206
504,-253068.0,-2556.2424,0.22
505,-278672.0,-2872.9072,0.2193
506,-303822.0,-3100.2245,0.2187
507,-255825.0,-2347.0183,0.218
508,-351991.0,-3289.6355,0.2173
509,-235875.0,-2268.0288,0.2167
510,-209273.0,-1993.0762,0.216
511,-239443.0,-2118.9646,0.2154
512,-232156.0,-2298.5743,0.2147
513,-305843.0,-2858.3458,0.2141
514,-318180.0,-2766.7826,0.2135
515,-227838.0,-2212.0194,0.2128
516,-215731.0,-2035.1981,0.2122
517,-199322.0,-1862.8224,0.2115
518,-198020.0,-1960.5941,0.2109
519,-349309.0,-3326.7524,0.2103
520,-394817.0,-3525.1518,0.2096
521,-290086.0,-2762.7238,0.209
522,-319964.0,-3047.2762,0.2084
523,-249218.0,-2443.3137,0.2078
524,-273290.0,-2653.301,0.2071
525,-411304.0,-4329.5158,0.2065
526,-267238.0,-2569.5962,0.2059
527,-240978.0,-2339.5922,0.2053
528,-234436.0,-2321.1485,0.2047
529,-387476.0,-3621.271,0.2041
530,-342425.0,-3530.1546,0.2034
531,-332653.0,-3326.53,0.2028
532,-322520.0,-3071.619,0.2022
533,-263635.0,-2441.0648,0.2016
534,-259712.0,-2339.7477,0.201
535,-300112.0,-2942.2745,0.2004
536,-455833.0,-4341.2667,0.1998
537,-241682.0,-2369.4314,0.1992
538,-233917.0,-2249.2019,0.1986
539,-300263.0,-2780.213,0.198
540,-314466.0,-2858.7818,0.1974
541,-349425.0,-3265.6542,0.1968
542,-328025.0,-3009.4037,0.1962
543,-268782.0,-2559.8286,0.1956
544,-251412.0,-2394.4,0.1951
545,-236922.0,-2369.22,0.1945
546,-200340.0,-2003.4,0.1939
547,-294745.0,-2655.3604,0.1933
548,-270699.0,-2706.99,0.1927
549,-334042.0,-3307.3465,0.1922
550,-290713.0,-2716.9439,0.1916
551,-321208.0,-3088.5385,0.191
552,-253108.0,-2433.7308,0.1904
553,-231380.0,-2103.4545,0.1899
554,-231186.0,-2459.4255,0.1893
555,-226388.0,-2115.7757,0.1887
556,-237266.0,-2137.5315,0.1882
557,-414277.0,-3835.8981,0.1876
558,-306510.0,-3159.8969,0.187
