episode,total_reward,avg_reward_per_decision,epsilon
406,-92437.0,-897.4466,0.2953
407,-83773.0,-797.8381,0.2944
408,-96400.0,-973.7374,0.2935
409,-84500.0,-747.7876,0.2926
410,-91542.0,-855.5327,0.2918
411,-89690.0,-815.3636,0.2909
412,-100016.0,-990.2574,0.29
413,-92614.0,-857.537,0.2891
414,-95156.0,-857.2613,0.2883
415,-106218.0,-992.6916,0.2874
416,-102988.0,-1029.88,0.2865
417,-93108.0,-862.1111,0.2857
418,-93926.0,-886.0943,0.2848
419,-102731.0,-942.4862,0.284
420,-92288.0,-854.5185,0.2831
421,-100282.0,-920.0183,0.2823
422,-102804.0,-943.156,0.2814
423,-93770.0,-919.3137,0.2806
424,-100868.0,-969.8846,0.2797
425,-111414.0,-1022.1468,0.2789
426,-82135.0,-753.5321,0.2781
427,-98493.0,-911.9722,0.2772
428,-79038.0,-731.8333,0.2764
429,-91461.0,-887.9709,0.2756
430,-96311.0,-900.1028,0.2747
431,-90441.0,-853.217,0.2739
432,-96507.0,-846.5526,0.2731
433,-84835.0,-737.6957,0.2723
434,-92213.0,-861.8037,0.2715
435,-98935.0,-916.0648,0.2706
436,-90749.0,-803.0885,0.2698
437,-81173.0,-744.7064,0.269
438,-90867.0,-818.6216,0.2682
439,-86490.0,-800.8333,0.2674
440,-97425.0,-945.8738,0.2666
441,-87054.0,-813.5888,0.2658
442,-84689.0,-749.4602,0.265
443,-85993.0,-796.2315,0.2642
444,-96846.0,-913.6415,0.2634
445,-87741.0,-804.9633,0.2626
446,-88857.0,-815.2018,0.2618
447,-90762.0,-848.243,0.2611
448,-98616.0,-966.8235,0.2603
449,-94982.0,-879.463,0.2595
450,-96272.0,-899.7383,0.2587
451,-96551.0,-893.9907,0.2579
452,-92194.0,-853.6481,0.2572
453,-92747.0,-843.1545,0.2564
454,-94994.0,-855.8018,0.2556
455,-89803.0,-816.3909,0.2549
456,-89531.0,-828.9907,0.2541
457,-86846.0,-761.807,0.2533
458,-91496.0,-831.7818,0.2526
459,-81799.0,-723.885,0.2518
460,-81792.0,-723.823,0.2511
461,-83785.0,-741.4602,0.2503
462,-79088.0,-725.578,0.2496
463,-95831.0,-863.3423,0.2488
464,-97364.0,-893.2477,0.2481
465,-90611.0,-831.2936,0.2473
466,-92806.0,-843.6909,0.2466
467,-91330.0,-878.1731,0.2458
468,-90781.0,-803.3717,0.2451
469,-90833.0,-833.3303,0.2444
470,-88426.0,-775.6667,0.2436
471,-86087.0,-789.789,0.2429
472,-106933.0,-1058.7426,0.2422
473,-86643.0,-817.3868,0.2414
474,-92385.0,-832.2973,0.2407
475,-87076.0,-806.2593,0.24
476,-86505.0,-793.6239,0.2393
477,-86042.0,-782.2,0.2386
478,-84091.0,-757.5766,0.2378
479,-93191.0,-817.4649,0.2371
480,-93745.0,-860.0459,0.2364
481,-85475.0,-821.875,0.2357
482,-90258.0,-791.7368,0.235
483,-84892.0,-751.2566,0.2343
484,-91816.0,-834.6909,0.2336
485,-90456.0,-800.4956,0.2329
486,-81153.0,-718.1681,0.2322
487,-84063.0,-724.681,0.2315
488,-99842.0,-924.463,0.2308
489,-82066.0,-746.0545,0.2301
490,-89865.0,-847.783,0.2294
491,-88834.0,-800.3063,0.2287
492,-93338.0,-906.1942,0.228
493,-87728.0,-797.5273,0.2274
494,-89120.0,-774.9565,0.2267
495,-96790.0,-948.9216,0.226
496,-85898.0,-842.1373,0.2253
497,-90828.0,-763.2605,0.2246
498,-100114.0,-944.4717,0.224
499,-86437.0,-778.7117,0.2233
500,-87430.0,-734.7059,0.2226
501,-100095.0,-926.8056,0.222
502,-94590.0,-909.5192,0.2213
503,-87693.0,-797.2091,0.2206
504,-99392.0,-871.8596,0.22
505,-82489.0,-711.1121,0.2193
506,-91675.0,-818.5268,0.2187
507,-88260.0,-774.2105,0.218
508,-93256.0,-847.7818,0.2173
509,-86623.0,-759.8509,0.2167
510,-78663.0,-678.1293,0.216
511,-102895.0,-894.7391,0.2154
512,-99124.0,-935.1321,0.2147
513,-89207.0,-833.7103,0.2141
514,-82007.0,-788.5288,0.2135
515,-93916.0,-846.0901,0.2128
516,-86549.0,-759.2018,0.2122
517,-87399.0,-759.9913,0.2115
518,-88534.0,-812.2385,0.2109
519,-87120.0,-764.2105,0.2103
520,-87479.0,-802.5596,0.2096
521,-84875.0,-757.8125,0.209
522,-96057.0,-857.6518,0.2084
523,-91306.0,-780.3932,0.2078
524,-93720.0,-836.7857,0.2071
525,-90928.0,-834.2018,0.2065
526,-96413.0,-831.1466,0.2059
527,-109151.0,-974.5625,0.2053
528,-92070.0,-800.6087,0.2047
529,-87064.0,-791.4909,0.2041
530,-79235.0,-713.8288,0.2034
531,-93038.0,-809.0261,0.2028
532,-86511.0,-733.1441,0.2022
533,-88316.0,-761.3448,0.2016
534,-85250.0,-741.3043,0.201
535,-82728.0,-707.0769,0.2004
536,-91148.0,-821.1532,0.1998
537,-90893.0,-849.4673,0.1992
538,-103355.0,-948.211,0.1986
539,-96839.0,-842.0783,0.198
540,-93823.0,-815.8522,0.1974
541,-88200.0,-760.3448,0.1968
542,-89721.0,-787.0263,0.1962
543,-86967.0,-769.6195,0.1956
544,-90541.0,-787.313,0.1951
545,-80664.0,-695.3793,0.1945
546,-90006.0,-803.625,0.1939
547,-85414.0,-742.7304,0.1933
548,-107499.0,-977.2636,0.1927
549,-81796.0,-730.3214,0.1922
550,-88360.0,-768.3478,0.1916
551,-92825.0,-807.1739,0.191
552,-88248.0,-747.8644,0.1904
553,-75353.0,-660.9912,0.1899
554,-88339.0,-742.3445,0.1893
555,-93356.0,-804.7931,0.1887
556,-82569.0,-705.7179,0.1882
557,-82794.0,-732.6903,0.1876
558,-80558.0,-676.958,0.187
559,-85843.0,-759.6726,0.1865
560,-92605.0,-834.2793,0.1859
561,-89390.0,-784.1228,0.1853
562,-94525.0,-814.8707,0.1848
563,-99482.0,-888.2321,0.1842
564,-95132.0,-834.4912,0.1837
565,-83268.0,-743.4643,0.1831
566,-84836.0,-778.3119,0.1826
567,-81705.0,-698.3333,0.182
568,-86248.0,-743.5172,0.1815
569,-84025.0,-700.2083,0.1809
570,-91527.0,-847.4722,0.1804
571,-95375.0,-844.0265,0.1799
572,-82827.0,-726.5526,0.1793
573,-94548.0,-822.1565,0.1788
574,-88232.0,-787.7857,0.1782
575,-91050.0,-827.7273,0.1777
576,-82991.0,-721.6609,0.1772
577,-75734.0,-652.8793,0.1766
578,-93862.0,-823.3509,0.1761
579,-89060.0,-788.1416,0.1756
580,-82410.0,-742.4324,0.1751
581,-100324.0,-843.0588,0.1745
582,-94049.0,-862.8349,0.174
583,-92755.0,-900.534,0.1735
584,-92764.0,-820.9204,0.173
585,-75183.0,-631.7899,0.1725
586,-87249.0,-765.3421,0.1719
587,-71326.0,-604.4576,0.1714
588,-82794.0,-732.6903,0.1709
589,-87497.0,-754.2845,0.1704
590,-90782.0,-789.4087,0.1699
591,-91710.0,-777.2034,0.1694
592,-80409.0,-744.5278,0.1689
593,-87216.0,-830.6286,0.1684
594,-91076.0,-791.9652,0.1679
