episode,total_reward,avg_reward_per_decision,epsilon
665,-80480.0,-705.9649,0.1356
666,-84545.0,-782.8241,0.1352
667,-89168.0,-818.055,0.1348
668,-79523.0,-710.0268,0.1344
669,-80909.0,-716.0088,0.134
670,-63472.0,-561.6991,0.1336
671,-74365.0,-641.0776,0.1332
672,-77342.0,-750.8932,0.1328
673,-75516.0,-680.3243,0.1324
674,-81954.0,-745.0364,0.132
675,-79908.0,-707.1504,0.1316
676,-79692.0,-724.4727,0.1312
677,-72229.0,-694.5096,0.1308
678,-79565.0,-716.8018,0.1304
679,-79084.0,-732.2593,0.13
680,-65705.0,-581.4602,0.1296
681,-78526.0,-740.8113,0.1292
682,-83240.0,-832.4,0.1289
683,-88797.0,-837.7075,0.1285
684,-79129.0,-719.3545,0.1281
685,-83627.0,-708.7034,0.1277
686,-82819.0,-766.8426,0.1273
687,-77564.0,-711.5963,0.1269
688,-82306.0,-755.1009,0.1266
689,-78601.0,-671.8034,0.1262
690,-84555.0,-797.6887,0.1258
691,-83169.0,-723.2087,0.1254
692,-84572.0,-768.8364,0.125
693,-82285.0,-697.3305,0.1247
694,-76841.0,-645.7227,0.1243
695,-78747.0,-764.534,0.1239
696,-82751.0,-759.1835,0.1235
697,-76230.0,-624.8361,0.1232
698,-75964.0,-696.9174,0.1228
699,-87676.0,-804.367,0.1224
700,-74648.0,-632.6102,0.1221
701,-76181.0,-629.595,0.1217
702,-66631.0,-605.7364,0.1213
703,-88585.0,-843.6667,0.121
704,-83187.0,-756.2455,0.1206
705,-87933.0,-799.3909,0.1203
706,-74665.0,-697.8037,0.1199
707,-74041.0,-679.2752,0.1195
708,-71575.0,-633.4071,0.1192
709,-82307.0,-762.1019,0.1188
710,-77979.0,-708.9,0.1185
711,-85135.0,-760.1339,0.1181
712,-74147.0,-674.0636,0.1177
713,-73169.0,-647.5133,0.1174
714,-79945.0,-689.181,0.117
715,-80770.0,-741.0092,0.1167
716,-67807.0,-600.0619,0.1163
717,-78267.0,-680.5826,0.116
718,-72004.0,-637.2035,0.1156
719,-81723.0,-770.9717,0.1153
720,-80734.0,-678.437,0.115
721,-83154.0,-777.1402,0.1146
722,-87916.0,-814.037,0.1143
723,-79930.0,-740.0926,0.1139
724,-75690.0,-641.4407,0.1136
725,-81000.0,-750.0,0.1132
726,-82889.0,-740.0804,0.1129
