episode,total_reward,avg_reward_per_decision,epsilon
386,-462267.0,-1992.5302,0.3136
387,-438141.0,-1872.3974,0.3126
388,-572480.0,-2415.5274,0.3117
389,-700405.0,-3045.2391,0.3108
390,-463108.0,-1954.0422,0.3098
391,-558186.0,-2345.3193,0.3089
392,-458897.0,-1961.0983,0.308
393,-495395.0,-2144.5671,0.307
394,-474397.0,-2053.6667,0.3061
395,-515245.0,-2259.8465,0.3052
396,-535628.0,-2359.5947,0.3043
397,-639963.0,-2819.2203,0.3034
398,-658613.0,-2888.6535,0.3025
399,-423985.0,-1744.7942,0.3016
400,-577511.0,-2566.7156,0.3007
401,-443894.0,-1888.9106,0.2997
402,-418207.0,-1764.5865,0.2989
403,-425155.0,-1728.2724,0.298
404,-437018.0,-1867.5983,0.2971
405,-506570.0,-2183.4914,0.2962
406,-386652.0,-1645.3277,0.2953
407,-565168.0,-2446.6147,0.2944
408,-533421.0,-2250.7215,0.2935
409,-453721.0,-1914.4346,0.2926
410,-474366.0,-1952.1235,0.2918
411,-595012.0,-2531.966,0.2909
412,-503929.0,-2239.6844,0.29
413,-516232.0,-2206.1197,0.2891
414,-592027.0,-2585.2707,0.2883
415,-502026.0,-2163.9052,0.2874
416,-547013.0,-2388.7031,0.2865
417,-530612.0,-2347.8407,0.2857
418,-525282.0,-2244.7949,0.2848
419,-461259.0,-1962.8043,0.284
420,-513789.0,-2214.6078,0.2831
421,-459229.0,-1996.6478,0.2823
422,-424117.0,-1820.2446,0.2814
423,-451299.0,-1912.2839,0.2806
424,-509672.0,-2097.4156,0.2797
425,-438680.0,-1797.8689,0.2789
426,-514126.0,-2225.6537,0.2781
427,-492294.0,-2025.9012,0.2772
428,-420301.0,-1765.9706,0.2764
429,-580124.0,-2437.4958,0.2756
430,-401997.0,-1696.1899,0.2747
431,-457091.0,-1858.0935,0.2739
432,-417855.0,-1748.3473,0.2731
433,-475409.0,-1980.8708,0.2723
434,-487413.0,-2082.9615,0.2715
435,-519164.0,-2181.3613,0.2706
436,-493211.0,-2125.9095,0.2698
437,-516442.0,-2235.6797,0.269
438,-541484.0,-2354.2783,0.2682
439,-485239.0,-2056.0975,0.2674
440,-559537.0,-2411.7974,0.2666
441,-461286.0,-1979.7682,0.2658
442,-500533.0,-2076.9004,0.265
443,-507815.0,-2107.1162,0.2642
444,-656291.0,-2700.786,0.2634
445,-444455.0,-1924.0476,0.2626
446,-407245.0,-1718.3333,0.2618
447,-509922.0,-2188.5064,0.2611
448,-510905.0,-2102.4897,0.2603
449,-506158.0,-2144.7373,0.2595
450,-429008.0,-1810.1603,0.2587
451,-422735.0,-1837.9783,0.2579
452,-884492.0,-3812.4655,0.2572
453,-458273.0,-1818.5437,0.2564
454,-505722.0,-2081.1605,0.2556
455,-459424.0,-1997.4957,0.2549
456,-454715.0,-1855.9796,0.2541
457,-447924.0,-1897.9831,0.2533
458,-414004.0,-1761.7191,0.2526
459,-458006.0,-1892.5868,0.2518
460,-413081.0,-1728.3724,0.2511
461,-511314.0,-2130.475,0.2503
462,-508816.0,-2202.6667,0.2496
463,-620148.0,-2573.2282,0.2488
464,-576092.0,-2493.9048,0.2481
465,-370548.0,-1488.1446,0.2473
466,-533929.0,-2161.6559,0.2466
467,-523378.0,-2180.7417,0.2458
468,-482576.0,-2027.6303,0.2451
469,-580414.0,-2449.0042,0.2444
470,-497702.0,-2108.9068,0.2436
471,-500010.0,-2032.561,0.2429
472,-488261.0,-2017.6074,0.2422
473,-485362.0,-1965.0283,0.2414
474,-457989.0,-1908.2875,0.2407
475,-642245.0,-2687.2176,0.24
476,-465672.0,-1940.3,0.2393
477,-402898.0,-1637.7967,0.2386
478,-397209.0,-1641.3595,0.2378
479,-425678.0,-1751.7613,0.2371
480,-465022.0,-1921.5785,0.2364
481,-441648.0,-1824.9917,0.2357
482,-461087.0,-1905.3182,0.235
483,-453013.0,-1834.0607,0.2343
484,-373006.0,-1522.4735,0.2336
485,-474253.0,-2001.0675,0.2329
486,-574869.0,-2521.3553,0.2322
487,-578459.0,-2410.2458,0.2315
488,-528327.0,-2210.5732,0.2308
489,-415707.0,-1768.966,0.2301
490,-593544.0,-2515.0169,0.2294
491,-512264.0,-2057.2851,0.2287
492,-506255.0,-2083.3539,0.228
493,-416641.0,-1728.8008,0.2274
494,-388279.0,-1597.856,0.2267
495,-527701.0,-2162.709,0.226
496,-442527.0,-1806.2327,0.2253
497,-485141.0,-2021.4208,0.2246
498,-422506.0,-1745.8926,0.224
499,-545615.0,-2173.7649,0.2233
500,-500850.0,-2086.875,0.2226
