episode,total_reward,avg_reward_per_decision,epsilon
402,-1039448.0,-10091.7282,0.2989
403,-734634.0,-7202.2941,0.298
404,-659549.0,-6870.3021,0.2971
405,-814190.0,-7982.2549,0.2962
406,-821298.0,-8466.9897,0.2953
407,-818380.0,-8183.8,0.2944
408,-727546.0,-7658.3789,0.2935
409,-709978.0,-7171.4949,0.2926
410,-1078727.0,-10787.27,0.2918
411,-868985.0,-8777.6263,0.2909
412,-674524.0,-6882.898,0.29
413,-683196.0,-6632.9709,0.2891
414,-632591.0,-6389.8081,0.2883
415,-666799.0,-6350.4667,0.2874
416,-706886.0,-7520.0638,0.2865
417,-604042.0,-5864.4854,0.2857
418,-677004.0,-6979.4227,0.2848
419,-951995.0,-9333.2843,0.284
420,-623808.0,-6056.3883,0.2831
421,-877140.0,-8684.5545,0.2823
422,-738290.0,-7382.9,0.2814
423,-783616.0,-7758.5743,0.2806
424,-994011.0,-10247.5361,0.2797
425,-520659.0,-5259.1818,0.2789
426,-796900.0,-7589.5238,0.2781
427,-928110.0,-9010.7767,0.2772
428,-1101307.0,-10797.1275,0.2764
429,-848760.0,-8403.5644,0.2756
430,-747886.0,-7122.7238,0.2747
431,-630560.0,-6181.9608,0.2739
432,-678116.0,-6648.1961,0.2731
433,-857990.0,-8666.5657,0.2723
434,-1055896.0,-10351.9216,0.2715
435,-566438.0,-5293.8131,0.2706
436,-848983.0,-8085.5524,0.2698
437,-874824.0,-8748.24,0.269
438,-673557.0,-7090.0737,0.2682
439,-671660.0,-6924.3299,0.2674
440,-620571.0,-5967.0288,0.2666
441,-815536.0,-8321.7959,0.2658
442,-979748.0,-9997.4286,0.265
443,-526921.0,-5115.7379,0.2642
444,-785845.0,-8272.0526,0.2634
445,-673623.0,-6415.4571,0.2626
446,-657764.0,-6386.0583,0.2618
447,-590350.0,-5676.4423,0.2611
448,-487909.0,-4517.6759,0.2603
449,-613935.0,-5847.0,0.2595
450,-695304.0,-7023.2727,0.2587
451,-532677.0,-5171.6214,0.2579
452,-854936.0,-8381.7255,0.2572
453,-668423.0,-6427.1442,0.2564
454,-630872.0,-6124.9709,0.2556
455,-767960.0,-7244.9057,0.2549
456,-810623.0,-7870.1262,0.2541
457,-674082.0,-6241.5,0.2533
458,-908798.0,-10097.7556,0.2526
459,-692171.0,-6655.4904,0.2518
460,-718100.0,-6649.0741,0.2511
461,-575544.0,-5813.5758,0.2503
462,-734432.0,-7130.4078,0.2496
463,-803239.0,-7577.7264,0.2488
464,-598261.0,-5923.3762,0.2481
465,-974922.0,-9652.6931,0.2473
466,-621989.0,-6097.9314,0.2466
467,-853169.0,-8364.402,0.2458
468,-696597.0,-6829.3824,0.2451
469,-746103.0,-7314.7353,0.2444
470,-696619.0,-6332.9,0.2436
471,-901779.0,-9017.79,0.2429
472,-618387.0,-5946.0288,0.2422
473,-775178.0,-7453.6346,0.2414
474,-816675.0,-8419.3299,0.2407
475,-751028.0,-7221.4231,0.24
476,-513817.0,-4802.028,0.2393
477,-797625.0,-7897.2772,0.2386
478,-687244.0,-6363.3704,0.2378
479,-765135.0,-7575.5941,0.2371
480,-549445.0,-5135.0,0.2364
481,-553194.0,-5268.5143,0.2357
482,-929293.0,-9782.0316,0.235
483,-713823.0,-7435.6562,0.2343
484,-784044.0,-7762.8119,0.2336
485,-821281.0,-8051.7745,0.2329
486,-639870.0,-6335.3465,0.2322
487,-758576.0,-7740.5714,0.2315
488,-569000.0,-5471.1538,0.2308
489,-793760.0,-7418.3178,0.2301
490,-605690.0,-6056.9,0.2294
491,-546529.0,-5155.934,0.2287
492,-767961.0,-7679.61,0.228
493,-720875.0,-7431.701,0.2274
494,-734818.0,-7275.4257,0.2267
495,-684317.0,-6395.486,0.226
